date,005930,000660,402340,005935,009150,005380,373220,032830,105560,207940,028260,000270,329180,055550,034020,012450,034730,012330,068270,086790,006400,267260,010120,035420,066570,000810,298040,042660,005490,009540,006800,015760,316140,000150,010130,042700,010140,064350,138040,017670,051910,011200,033780,011070,096770,024110,079550,267250,035720,018260,003550,010950,086280,047810,278470,030200,272210,003670,071050,307950,000720,005940,259960,323410,006260,005830,016360,003490,0126Z0,352820,180640,161390,443060,039490,047050,028050,003230,007660,078930,090430,047040,005387,064400,000880,326030,021240,032640,267270,241560,353200,004170,001440,062040,029780,138930,034220,009830,000100,271560,036570,000990,377300,128940,175330,088980,454910,005385,011790,023530,000500,001040,066970,088350,052690,002380,082740,111770,018880,010060,051900,069960,004020,012510,001450,103590,035250,336260,251270,022100,036460,031210,009420,383220,011780,302440,097950,139130,028670,012750,014680,006360,017800,450080,011170,004800,005850,026960,001720,161890,085620,483650,009970,375500,003690,000240,081660,004990,204320,489790,008930,139480,073240,279570,005440,007070,004370,030000,282330,007340,071970,051600,462870,018670,008770,192820,281820,457190,020150,002790,000155,439260,103140,00680K,007810,001740,395400,000120,011210,112610,120110,009155,001800,023590,097230,069620,006040,020560,093370,475150,006280
2022-03-30,12670187,3436282,726742.0,1454594,626386,1082135,440195.0,187163,1177556,34071,160538,1715958,312495.0,1333623,10862771,439870,209293,246314,605720,928572,565755,155440,423415,454373,750649,74696,20332,288273,440166,126043,701111,1420687,2132742.0,128480,59085,556910,2419900,451306,292443,930642,175835,4736090,204322,298409,258959,1117517,320958,145518,1115413,219919,236561,350758,222625,1391999,,2082660,363936.0,289836,109205,60498.0,457695,608569,147316.0,630088.0,52140,148645,149406,2065532,,297512.0,207201,496881,,38748,653810,916645,41123,2026537,233913,262890,1595439,117139,,182837,115118.0,118921,634928,84002,167416,1001312.0,40899,2483977,,55530,899182,2586134,768544,118174,197519,96179,506224,365694.0,20307,226857,663389,,61238,154185,51528,11918,27392,524046,1589590,287862,32743,261727,187276,859241,230317,36938,65520,583491,209831.0,385574,269852,736182,340810.0,142152,107443,373050,,166188,95615.0,90994,452257.0,21564,329494,3082124,69850,51695,488871,88895,,102092,55661,369549,62880,26902,123664,26136,,59427,250953.0,141630,78589,277522,94004,1011301,,74772,123597,531545,,326828,181801,23886,329699,33881,129170,110459,316855,,15197,312744,138863,60534,,207773,84319,6197,,129482,104054,632949,288074,286536.0,22188,515413,144975,94818,6187,57898,67778,26917,26381,4655,1135623,1188829,,36402
2022-03-31,12510366,4558063,635073.0,2372862,378523,576522,272318.0,322185,1217755,40223,233563,1058727,132482.0,1206052,7618745,472830,124977,188806,443947,860504,669191,321530,485255,427064,687529,273026,24144,224531,292573,128257,649307,1418439,1968902.0,108772,48274,403684,2315716,1030461,375903,474771,169611,3614580,250995,213422,617053,803470,232697,118201,1065806,467785,306621,726928,231198,1438924,,1570359,453954.0,239177,217539,30814.0,671567,611862,187476.0,1458343.0,103650,183190,225233,1423513,,151625.0,189034,493476,,39951,310843,1265945,46645,1651179,420439,245191,1706338,102491,,151345,93492.0,124249,794373,33943,167080,830401.0,34058,31477785,,61681,641652,1967520,765789,187591,82744,140432,1080344,160064.0,16345,258535,1446262,,41036,325758,80738,2894988,25876,1340022,1728739,242898,24704,230732,117359,661481,249989,48259,62026,640822,269351.0,508120,1519471,434481,368438.0,87024,129219,411467,,144750,134375.0,110541,544251.0,35318,286236,3266189,55097,100316,462202,73075,,270645,57098,135742,53086,12151,58940,26716,,24562,238079.0,227253,84977,232682,83613,620891,,45250,120088,410854,,394090,337653,17136,294928,30649,85808,118110,221840,,26121,200973,88828,41629,,602538,65745,4735,,68992,88066,596786,426494,291250.0,38131,129453,250987,426023,3114,73542,25715,31867,18865,4586,498485,1067323,,42634
2022-04-01,15916846,3851558,467632.0,1475048,597836,470770,456080.0,229147,973327,30707,222897,1152881,128991.0,1069020,5220407,387324,101397,229124,346115,768593,353586,133857,313475,446987,1358388,121387,14381,301460,304417,250253,799751,2050489,1403428.0,107551,29794,0,1901502,358528,290192,488696,198741,4815394,199768,212220,304388,1131522,157721,124294,1163804,253968,237282,672960,252681,1024306,,2132177,346021.0,202720,126483,100484.0,475726,725083,125727.0,909935.0,52691,136605,206516,6836054,,715079.0,204323,333133,,49303,612179,1888023,189283,2839105,346586,599970,1308699,102581,,129417,98415.0,134403,633563,47377,163289,829063.0,62581,37095018,,44259,750920,1717338,813575,176852,101466,72574,797862,181546.0,17344,164659,1934637,,33844,210817,134392,545990,34623,619724,1435282,356644,41912,269133,106532,639507,219422,85755,129348,375441,135776.0,308595,655677,749110,312202.0,193323,146111,390333,,206922,232430.0,78253,284080.0,57243,261216,3326293,38874,123974,458734,114691,,117952,35824,89301,53232,16091,504701,27227,,14051,250160.0,335246,61817,240169,114859,512528,,63248,108656,368646,,349288,211061,23941,222790,42874,170364,79128,277218,,12098,787133,236825,33811,,305709,253423,7419,,100858,106985,383874,292744,195843.0,40994,119757,205402,240254,3001,84239,27150,32927,27775,3293,1563079,2168350,,32387
2022-04-04,11107905,2470792,293418.0,940195,273280,509106,362727.0,175469,725696,31659,195291,708434,129247.0,727972,7439470,187353,172401,120131,256333,648872,321355,75799,992030,283687,714473,84100,12490,222396,207021,131407,570587,1483290,1171768.0,89287,42141,0,1835565,366206,291910,609911,95926,2686922,158622,137776,297775,859664,84928,122513,1276251,169220,177793,458418,188067,493894,,1209989,252985.0,193286,108782,80990.0,716491,442337,507532.0,506591.0,49165,104478,200004,5382540,,561925.0,86335,195006,,49320,243927,1162187,341403,1413970,246108,430860,2098152,62448,,108935,83091.0,67217,565838,168784,147180,615282.0,48243,8942545,,86117,675597,1277224,443749,107768,60229,125127,442083,108262.0,9563,330278,1054368,,38799,313266,117318,124496,46424,486455,1684857,345288,24895,216426,239483,529345,150443,45107,66104,267144,120931.0,189856,390677,373786,231243.0,103717,134608,157741,,80049,122195.0,64858,256076.0,37525,163282,2650366,42172,32592,1418279,79261,,58209,40580,41169,44411,4297,397024,18727,,66963,320661.0,311135,55704,406001,202611,500813,,78210,78309,332865,,482316,468384,33418,726247,30076,348897,76638,299250,,9727,600477,126303,37921,,365471,282414,4119,,89641,95078,450202,300205,303162.0,30107,91579,137334,105731,4577,69769,47843,11627,44702,3232,1107713,1294172,,36921
2022-04-05,8467248,2101474,393098.0,1031341,345330,426072,491410.0,226514,1247093,26027,104977,560715,290232.0,1281139,3709805,488144,98377,126721,258246,1160428,365373,96768,470155,389951,635707,74038,16258,232570,191471,100101,566905,907290,2576657.0,279228,39347,0,1468933,308330,301180,314559,225685,2430619,147309,386099,262923,1670603,119841,142816,1617662,137786,128510,228489,200764,780037,,797458,646904.0,284824,113899,45456.0,374736,500298,241079.0,1143188.0,41224,187037,186434,2397595,,182959.0,83694,164499,,33907,253904,1202880,265975,1195049,207133,302469,1559652,57717,,117902,71207.0,117668,738796,42213,129540,783446.0,56672,17211712,,31927,1414420,3289991,507741,127953,56075,112974,445556,105607.0,11659,319813,1002047,,38096,265012,58411,153516,27917,770547,1485648,223912,31701,176659,260613,579001,205171,51769,79829,271698,403590.0,316302,218986,739371,501500.0,120509,201913,335469,,66804,287420.0,79694,187263.0,21703,387618,4364869,37260,51934,640491,81785,,213329,54960,51317,38373,4635,215805,22021,,51170,257177.0,262727,46450,325125,110853,270085,,48150,115380,241561,,344913,370156,20337,285599,21909,285215,243380,207262,,7542,386742,94743,98227,,431294,89036,6052,,197001,53444,421441,280086,359944.0,26338,99794,168780,149358,2156,54905,26859,9874,31494,1574,562792,2461019,,40221
2022-04-06,15517308,4541938,941636.0,1132566,504147,641803,415524.0,200535,1007216,34747,222849,2859709,186145.0,1649947,4044908,429045,122625,228659,383302,815062,241250,100953,268660,647201,1301974,134152,34956,209078,235528,137841,963599,1444912,1845030.0,92394,119300,566919,1973820,592729,277383,339576,125060,4598999,240077,194368,356825,1525609,155048,147196,1529617,177530,152048,318389,232547,1390173,,895278,387078.0,323114,189902,73802.0,460580,716147,172907.0,1560643.0,89676,284859,505483,3162831,,266799.0,101855,423840,,42943,333545,1251413,151499,693441,209043,368517,1457822,80241,,129898,99598.0,138050,719280,55428,308673,791790.0,46364,7412182,,127561,1258269,3770984,747808,152447,85427,96750,1147778,192327.0,13587,264674,1146107,,44020,205665,74041,77664,36721,531446,2761458,201363,55153,181692,176457,787810,171278,38192,64088,274109,464328.0,803672,206371,625380,375711.0,138731,201248,290060,,90343,305760.0,123507,495899.0,25135,555182,2444279,47439,38290,771643,99097,,127158,52567,158150,57089,7359,155553,33021,,44962,661870.0,362386,77998,438128,102521,859014,,85589,131988,256159,,269975,254770,25431,372966,24955,190340,104574,343862,,8173,271536,111224,47601,,273915,161660,3456,,106365,120581,314540,463247,357868.0,25328,235236,253355,148033,3821,70172,31939,13546,36607,3223,629626,1172806,,54957
2022-04-07,20683327,5027865,590127.0,1467351,480079,778374,316409.0,226515,1289329,32781,294394,1757029,211250.0,1234355,4346786,386998,137084,247679,432159,1212215,256487,94404,380995,493204,1626623,143528,26295,302645,220834,251285,846499,2653902,2382154.0,93846,58485,303890,3319024,432421,221430,550329,196367,7999885,293005,369821,432115,1111921,200073,181069,2885845,198342,207878,349705,373767,902760,,1207865,689133.0,348702,141219,107219.0,561082,782242,134315.0,1427208.0,75606,252419,291825,2795269,,270975.0,87598,357345,,44861,389884,1735570,172542,2861310,370388,303495,1680238,102938,,160298,110467.0,236865,949109,95776,257988,1401833.0,38477,4023104,,129107,1014458,4024122,1165943,239724,89496,103079,872907,187528.0,20123,297428,1482132,,46426,215678,66125,57188,136265,658309,2599789,357459,51160,388044,168515,1634844,264097,55015,68354,406105,427681.0,757928,23412877,844011,542587.0,276227,252668,469718,,222968,235670.0,214620,253351.0,69935,285408,4049927,52788,44766,865417,138848,,119051,61520,69365,110897,4684,208496,56124,,60432,615785.0,371867,78435,421850,145439,552325,,76100,251217,297590,,324387,283399,50357,427789,30823,157798,124023,336061,,20146,377557,115488,25147,,349332,174973,3159,,194345,179272,528441,569367,345254.0,29713,191876,408933,126067,10710,135625,85175,13099,29200,2918,650170,1017134,,54988
2022-04-08,15453191,4268316,470260.0,1495242,355229,458780,395489.0,118288,965581,24484,162026,1135251,143765.0,877310,3206462,218874,78086,207505,345654,709408,262685,80348,415330,626173,3064268,113383,21601,227032,185278,174496,667720,1169553,1354843.0,61386,31951,199374,2782771,319995,231875,1380058,128480,3916365,244415,242753,301754,948511,167590,99637,2929790,105463,140302,223478,145148,577536,,945089,392816.0,2000212,118957,58142.0,504942,448762,243269.0,1061127.0,153548,114388,166351,2214115,,274873.0,73806,337527,,30812,228362,904397,175069,2610901,146616,294591,1668164,67029,,130120,83232.0,195391,1153137,39722,146042,676456.0,35258,3983727,,56998,583751,2129106,583402,666885,71786,87055,707340,122044.0,29703,204714,740383,,31715,457836,78778,51716,87070,863128,1690703,252027,35265,257356,86199,1244315,192940,43696,63231,227064,198983.0,412830,5025032,668228,369652.0,148367,158757,231763,,76837,0.0,73638,181976.0,34644,253540,2412010,34326,38451,920875,97647,,83488,38830,70253,44198,3548,191036,21557,,19509,536301.0,291058,76587,363534,125106,357869,,53716,152787,183916,,206445,193863,23332,252023,19684,233122,1320647,318335,,10213,228922,67477,38602,,405033,104170,519,,102364,55307,386047,341075,346391.0,52197,114376,207511,97018,1890,82479,45147,7151,41130,0,485037,2479949,,30962
2022-04-11,12263735,2390786,408186.0,844300,322781,641674,289205.0,185927,975267,21664,184617,2501703,113957.0,1032854,3097217,161673,76216,217181,360398,870253,238193,139416,200815,507362,2333625,90991,13879,156466,196683,137795,623830,1226156,1898856.0,52863,41695,276250,2120051,346480,256240,1200157,111018,4487752,277815,319718,264961,2488482,82593,125478,2061220,83281,155604,491462,164190,794537,,1121629,488332.0,1354676,79998,34878.0,335069,620418,96798.0,1053938.0,278869,97025,155289,1904653,,258351.0,56363,214675,,50947,316445,660485,214689,5365657,224601,233389,997378,61563,,107518,77301.0,164733,2176466,36459,149912,419825.0,26138,2681183,,76806,1009563,1738335,996033,174042,87623,59322,602431,166817.0,18342,427645,845462,,49850,254281,60762,25037,48490,912817,1565451,168185,18929,586339,143817,514664,182708,38546,47512,451615,188275.0,356065,1440535,532116,467567.0,105567,145737,194965,,60726,0.0,92604,182036.0,26950,446314,2489480,23622,65515,363700,66675,,46634,28844,79350,38811,16277,211765,61699,,12793,229044.0,187830,43087,464040,75615,408493,,40191,85317,191761,,218938,240218,27636,207510,29050,115615,191479,203381,,8588,181124,64395,23342,,527616,71544,560,,73099,108311,292973,356581,390388.0,53137,108578,244955,76679,2221,72349,41339,18925,20998,12955,429014,3590778,,27220
2022-04-12,13924389,2738163,417909.0,2095835,352536,626266,382240.0,176172,1286302,28759,189293,1563310,198383.0,1039504,3453023,167975,91326,264401,338512,750297,305389,137024,306690,467984,1383096,67183,9907,679486,196710,205784,834815,1231184,2038529.0,104689,31924,615607,3166430,356245,350400,1035731,149845,3535102,260361,200780,286713,1662973,140491,155376,1909946,123060,213766,281352,356608,463936,,1522258,261175.0,456287,167081,42679.0,354205,510392,759269.0,893701.0,317304,182714,267998,1845820,,181292.0,51241,381489,,45121,403897,1135674,99633,3813599,149965,193133,1133877,51141,,179875,91465.0,116945,869222,31163,155213,463138.0,31524,2122822,,66581,1149455,2330300,591091,167192,93884,100684,970632,215392.0,44386,384928,1382117,,28821,335734,79912,27056,39858,578975,1224707,168523,22479,1061184,112578,371841,218668,35342,51532,415823,158873.0,571199,1877397,417868,352209.0,143601,138618,347268,,118076,0.0,95950,291305.0,32323,273272,1779120,34787,71557,388518,81596,,90578,117916,197158,40053,4378,120246,27063,,21094,241271.0,112400,55769,336527,102308,265279,,69207,143824,234846,,172286,210772,20257,298624,31776,92169,549549,220729,,10256,215903,52490,88467,,263828,164614,235,,83469,258863,281788,337441,464341.0,50776,138898,202110,111859,2658,85150,52643,8276,18723,1994,371387,2880681,,34166
2022-04-13,17378619,2484490,591974.0,1101478,396560,498547,386194.0,187698,817833,30200,205313,1148043,383827.0,1148657,3800172,443089,70547,148984,280391,682653,370416,283968,238620,519629,1618670,81887,18657,1065885,128670,506454,643890,944961,1497102.0,70377,29496,384716,12459788,467535,185042,634856,89777,2501526,165766,267342,316387,1101054,195468,250593,1403239,114021,119235,575698,443546,897599,,1281988,295625.0,309618,106220,131346.0,340097,492587,144215.0,796378.0,159245,208650,198778,1524278,,320345.0,54338,298824,,44773,701703,917241,79962,2238305,121794,259786,968299,77810,,157436,103539.0,107769,964091,23134,150522,890798.0,40256,5689390,,94338,693771,2297308,603683,137930,46357,63106,858952,185981.0,106246,263414,849131,,23963,258315,67998,57221,61398,427073,2119003,143312,24227,1725922,79566,514822,130245,25919,57402,474574,130422.0,334387,743804,327344,272111.0,111452,158746,402866,,72121,327841.0,45394,174853.0,24757,438682,1682077,43361,48277,324656,62724,,59757,37640,114323,31709,2273,148223,26400,,8660,175510.0,142170,57265,292885,78782,842681,,95048,106618,258037,,112421,147242,10826,239855,35360,67091,1416602,174574,,5266,128515,57055,30687,,196533,114729,437,,90427,79486,459928,561753,516233.0,120438,147704,175020,86251,4599,46804,39353,32412,33797,1216,487590,1494068,,31179
2022-04-14,16409494,4715700,643057.0,874749,429650,898024,321259.0,300935,1028366,75688,348209,1279416,314096.0,1293920,4053377,217875,100825,215671,424833,886722,541726,150869,1193100,459979,1540317,100337,18027,996158,207690,345826,1223533,1440492,1475005.0,73564,26878,1405996,16674819,312477,234175,1160788,126954,3125577,527207,898018,391975,1236638,133374,209273,1299995,143897,153254,756738,182257,621124,,1683541,526458.0,623304,156728,87270.0,490110,1447815,125573.0,762627.0,456410,180709,329760,3142674,,194491.0,659649,528682,,68505,2124212,839050,102401,1962451,170714,268118,1314511,82087,,176660,67136.0,135892,1167539,34926,266881,1155188.0,35773,2019811,,115914,1199904,3088306,803786,204940,74142,122783,613741,172160.0,78712,169776,872976,,36754,337124,70638,21684,58151,537103,1439556,182967,34702,1569298,90058,562855,238618,42468,61835,478868,160392.0,437536,401069,517598,376491.0,130971,146066,520986,,88955,122035.0,80307,139884.0,24355,614585,4252433,63289,59801,641182,80112,,85050,44476,117909,53557,1970,690715,23773,,26106,290781.0,252902,57311,944680,81852,1252839,,129715,86955,198492,,177548,128073,16594,242244,40853,102499,405775,161469,,6956,372786,157246,46586,,266271,149963,312,,204095,197229,234649,367022,315077.0,67263,168747,181650,99476,5034,51977,48351,92510,25079,4589,547165,1681470,,26069
2022-04-15,13176415,3694012,795951.0,1649217,281541,559522,307347.0,217388,583557,39054,179330,731037,488027.0,618344,2971405,429757,103080,199984,525827,767155,234901,118749,589370,369642,1101269,164649,31726,1431606,443687,604282,816071,1031359,999294.0,76760,18840,481871,8985450,284354,217390,1083415,79943,1751737,599802,216595,218599,1126977,226937,239642,1080260,109064,146515,453904,129038,1631550,,1610566,386588.0,295754,131557,83398.0,370814,1132908,113682.0,566334.0,288226,119744,205532,1695611,,126475.0,99396,171992,,66437,1903598,976875,73395,3313457,181322,158908,1048041,105629,,133453,74838.0,120673,1052788,165185,820303,2878862.0,30344,1666298,,59221,1013664,2019724,499167,172882,64418,66988,562889,160888.0,72638,224484,742318,,41649,114277,37748,18389,26020,370576,1143982,195243,71689,1300474,130443,345345,389074,21712,43701,390492,65918.0,315648,449434,773651,211611.0,109501,156320,367721,,100692,123569.0,47427,337201.0,25901,444956,3779903,42006,71653,418726,66022,,135821,31791,168374,64010,1902,171268,51610,,33808,224599.0,457311,65254,338453,97811,473682,,318927,63107,280476,,331125,158520,21623,126189,22939,63356,630142,307941,,4913,365239,148040,67325,,168112,91225,416,,106787,123249,748560,978914,550784.0,60779,116541,127090,192231,3212,82385,49582,76127,21226,3983,375194,1887881,,17502
2022-04-18,10119203,2670439,322032.0,536606,211857,275773,115652.0,77482,338693,19788,107368,756353,266352.0,336238,4614365,335838,67552,154424,324662,382683,168767,100867,293340,209787,627153,108265,30596,1360710,181166,364907,394147,832346,679329.0,50000,39836,305094,4712257,289682,223172,369109,81451,1817537,168608,153967,568385,555273,484092,168912,774064,78325,120298,356759,175336,1144255,,808050,362943.0,436538,93010,120357.0,422709,846382,94033.0,606716.0,116149,109361,193443,2046864,,267792.0,72062,642780,,40310,777203,709078,116304,9225776,135532,586589,857171,87236,,162299,50318.0,87358,690867,313574,307496,1361810.0,52426,2524789,,27668,771172,3657831,440367,60732,64826,53410,356231,134117.0,44682,153886,925280,,27300,333907,76343,35269,24776,438306,1235611,228190,18954,1942459,81103,559719,485975,40421,94469,274310,90979.0,336692,386848,607850,287887.0,59109,116485,259425,,116652,138413.0,55485,389069.0,34307,471831,1901232,20220,30971,394804,112969,,41232,28744,92106,58424,1026,354433,30930,,15116,148654.0,407144,51189,1126940,91344,598379,,214412,78147,235459,,784987,296397,10618,129631,55151,114946,385701,161193,,5270,505559,274426,18798,,413276,259056,549,,67049,111096,400034,581844,597818.0,54533,418103,142244,125988,11978,81847,32875,49694,24030,1854,295496,878686,,13629
2022-04-19,12959434,3021192,255533.0,770583,404194,623880,124432.0,139953,783668,23196,174432,788093,361662.0,853181,4335130,241787,82344,164421,320736,778218,120314,86711,371575,371024,710036,85793,34751,849453,256646,323960,723573,1073335,2875895.0,67863,35219,470574,9223336,282186,116854,396501,86974,3783792,196207,225743,348739,1318635,182476,254477,836819,94518,116000,278991,202805,865744,,1972859,552379.0,251720,112004,60805.0,324430,885833,56824.0,481474.0,104084,252227,267788,1509847,,121423.0,51887,748360,,41534,2791883,704939,134707,2607379,193303,293213,809641,75461,,132050,71635.0,152006,1303076,132084,249920,1677416.0,39806,1445610,,25538,613274,2392016,552217,191165,121640,46920,793787,81196.0,31953,145080,583033,,33458,149082,66787,38764,46288,631116,830896,312081,18387,1219281,82065,563945,241002,51077,61992,854746,130372.0,306360,402528,494340,512138.0,84748,247361,274960,,85460,163071.0,58683,175717.0,42108,393610,3432279,49513,74260,265920,75637,,56646,28965,112295,136768,5685,185476,31683,,20898,183875.0,230340,32955,527423,79297,454755,,140399,91431,293793,,515826,216327,12981,190486,30858,109164,661236,949867,,6737,191162,133033,103549,,190991,131460,511,,143846,54500,448070,371902,342089.0,60688,210249,306490,106923,2578,87781,30627,59212,40890,1842,740130,1591564,,16009
2022-04-20,16693293,2905007,396524.0,1031765,501476,814107,202657.0,282917,1124028,30024,199138,2398505,542107.0,1669191,5462781,280326,281934,215470,286182,902902,174911,109991,418565,496286,930835,84173,15169,839827,218556,281509,705991,1954164,3448198.0,102562,59385,357459,5876578,277649,439430,784374,131581,4726480,266508,192804,274955,1481801,183626,168624,880905,123596,176968,400869,182525,1157284,,1230348,394197.0,354722,112619,51297.0,510342,1073339,127262.0,869238.0,69268,188385,602606,1558389,,469129.0,88725,582051,,39382,1127903,849145,202579,1804766,225924,252144,1968994,102683,,164002,107797.0,282947,983854,85471,531240,2275654.0,28862,1132661,,51769,1090017,1789056,926859,159670,445539,57692,437549,217473.0,29500,402068,932209,,30724,88330,70598,38627,57630,480310,1383214,231665,32424,1341059,79397,887441,194203,83513,67703,681048,232339.0,287273,714482,586132,326261.0,95131,178567,366834,,96727,94622.0,110427,206533.0,103634,317527,2209237,57080,54723,707822,78868,,75287,23159,207870,303559,13839,145632,45454,,23179,178562.0,228720,168638,520189,118519,601417,,148848,118962,374835,,1756914,235612,36076,558938,20316,90851,234061,362259,,3326,197380,118742,42668,,171606,151991,1067,,119639,99402,841802,435225,265499.0,65182,636062,197258,101499,4997,379240,31798,45198,30903,1511,335755,1118238,,35236
2022-04-21,12847448,3199858,387787.0,969718,1704278,657116,234128.0,151087,667395,15951,192652,1634019,598407.0,1206275,6695408,173933,278311,226118,268651,654972,179070,206241,1539595,803990,685827,73584,31064,899392,417039,220726,735887,1165018,2020934.0,78250,52143,333675,6555740,492076,315162,614446,110061,3507992,210993,185792,243532,1301580,180644,158908,1809576,121539,174414,235249,123559,492218,,858067,260789.0,291342,202064,67627.0,364881,883023,64119.0,618728.0,85485,155424,271756,1693652,,235355.0,56084,535116,,52286,1134590,622572,76557,1850466,177465,264063,2099424,86668,,105821,67353.0,150160,803705,126553,302044,732903.0,30684,2612165,,49998,1217353,2227956,775407,91883,192969,55971,467636,299780.0,27206,296787,927479,,125167,270451,54820,47246,29585,688194,847102,673285,99222,1506376,96688,673344,163571,80706,55896,1484708,177169.0,296228,860359,445080,369547.0,93274,146944,259493,,94321,113316.0,84936,260392.0,45404,605277,1895209,42853,88067,358043,140895,,72362,54494,115618,95482,7241,94675,32001,,19302,218549.0,312753,56283,355381,130464,499823,,122549,81620,480744,,442753,210577,11446,189015,19396,39412,416641,585969,,5954,119890,63743,40383,,201817,92433,3423,,78370,93408,352669,322178,259854.0,46930,348461,473578,265084,21823,129175,48106,23944,67368,1490,267823,1626608,,36197
2022-04-22,11791478,2360834,502463.0,855790,1049261,852781,266806.0,228657,1412753,25930,168464,1246889,480103.0,1821179,3859930,192829,162640,287840,293645,735842,202552,102196,991640,1166406,576346,134782,21151,556193,254910,270412,853603,925472,2621544.0,49850,45108,519924,13688889,305238,205678,500407,239523,3115991,480229,234461,259796,1459565,346712,195037,1553904,102966,168464,228584,207593,423334,,683224,383239.0,274019,200985,63350.0,482396,1024711,286187.0,1718671.0,137749,266129,399053,1606914,,222681.0,70002,296447,,42914,568374,597053,111913,1390391,132700,184893,1187621,78552,,109810,73481.0,282433,809460,42315,316049,1824822.0,38437,10807678,,55142,1268939,2172169,2961560,119127,163449,116904,521541,264139.0,21734,386773,1068585,,26997,102129,51347,45912,33798,404047,1150555,288420,32280,693052,74328,1067958,275453,64201,42039,805690,120750.0,604824,361876,481316,947583.0,170120,207323,176733,,154303,144088.0,61673,382706.0,82379,675779,1876638,46144,37297,396165,74778,,98629,52134,114118,83819,3334,118758,38906,,19716,192992.0,246688,103386,379086,91317,457960,,85656,83094,283649,,460168,137315,21408,302251,21683,59477,141786,273648,,17576,179581,86912,63006,,301662,129772,461,,104802,180974,295050,322502,222983.0,44550,736423,506382,224653,13092,122198,57427,11512,28570,2254,347077,2476544,,27395
2022-04-25,11016474,2282343,392313.0,1787768,685975,1504197,254452.0,164202,1279835,18630,206736,1920943,238248.0,2682884,4784194,238852,139379,435686,340083,1262196,252942,128570,581800,823308,979122,52077,15708,510213,251867,180528,708307,955650,2929023.0,225747,52960,752736,4635941,467155,240285,456090,229146,2688093,383529,299253,341196,1779747,398535,129475,1511408,111962,192840,221627,230020,524206,,997986,348445.0,596887,246217,74869.0,552730,1513609,162783.0,1198617.0,101252,176286,357924,2555284,,168202.0,53467,275329,,44893,2175320,672564,152075,1698967,233178,441609,1483323,122137,,173812,78418.0,159823,1111798,59937,228868,1275387.0,120614,2152213,,129765,1443665,2800996,993914,122991,225093,85605,643056,160167.0,24395,350242,896433,,41984,153655,109284,32820,30843,1020852,1175759,392577,95825,606326,371633,577609,128368,73266,62244,684567,160605.0,415799,396272,483532,439900.0,182605,270845,227364,,118751,472201.0,126753,2827870.0,135656,541411,1701996,37905,45466,362311,150885,,49043,45076,166122,128302,4635,132897,43060,,21830,194776.0,337908,61006,332374,115001,465063,,93315,118402,226569,,905085,204513,34656,198120,32476,107586,198433,279117,,9244,317506,76814,39713,,551758,116216,1475,,106881,157239,365274,334934,271388.0,40942,807514,269698,157880,9437,200564,55711,17442,33511,4652,376904,1114401,,26418
2022-04-26,12946923,2969516,302706.0,1232092,453383,2313611,520529.0,184673,1291652,38478,143871,4533506,260290.0,1118892,2365288,263396,141954,383432,1135751,1155104,147495,144521,562070,804555,700343,61614,7088,413906,302521,212744,622533,677273,2096419.0,117185,100556,589820,3378550,324987,142663,808373,198963,2242768,208416,213575,270196,2177132,535612,156223,1368258,97403,185533,377984,573530,812588,,795614,427092.0,544650,194482,146198.0,378934,621772,170318.0,1091442.0,108505,240378,221892,1589925,,252790.0,58735,638856,,48909,1604246,2188599,89056,1176250,127573,209342,1166817,160131,,123068,100253.0,178340,542413,36679,231771,778579.0,53803,1806965,,99042,1282311,1679203,804891,134470,132427,88379,684526,234446.0,30252,232500,1205161,,93922,122575,56145,24443,37372,406362,2121598,156610,44668,796446,179447,1143340,209923,53674,41182,695475,185980.0,1196164,445676,563498,356264.0,125964,203604,336968,,101031,227209.0,86779,972639.0,73040,703092,1673400,40131,75858,408396,110142,,68043,43940,420761,69404,2698,84809,28064,,21308,230582.0,233482,155201,277623,108614,591935,,90903,89762,273351,,671021,157312,19077,176538,55818,127317,119766,110187,,7040,246108,88244,48884,,253904,96741,1309,,207285,76203,218049,381978,358934.0,49158,367600,115614,115655,6893,75001,23551,12826,33278,1893,329206,767595,,21770
